759,24,s
760,21,t
761,40,,
762,9,
763,33,c
764,19,o
765,15,n
766,21,t
767,17,e
768,25,m
769,23,p
770,21,t
771,40,,
772,9,
773,39,u
774,15,n
775,17,e
776,16,a
777,24,s
778,17,e
779,9,
780,16,a
781,21,t
782,9,
783,21,t
784,24,h
785,17,e
786,9,
787,21,t
788,24,h
789,19,o
790,39,u
791,26,g
792,24,h
793,21,t
794,9,
795,21,t
796,24,h
797,16,a
798,21,t
799,9,
800,21,t
801,24,h
802,17,e
803,24,s
804,17,e
805,9,
806,25,m
807,17,e
808,20,r
809,17,e
810,9,
811,25,m
812,16,a
813,33,c
814,24,h
815,29,i
816,15,n
817,17,e
818,24,s
819,40,,
820,9,
821,21,t
822,24,h
823,17,e
824,24,s
825,17,e
826,9,
827,16,a
828,39,u
829,21,t
830,19,o
831,25,m
832,16,a
833,21,t
834,16,a
835,40,,
836,9,
837,16,a
838,20,r
839,17,e
840,9,
841,18,f
842,35,l
843,19,o
844,39,u
845,20,r
846,29,i
847,24,s
848,24,h
849,29,i
850,15,n
851,26,g
852,9,
853,16,a
854,35,l
855,35,l
856,9,
857,16,a
858,20,r
859,19,o
860,39,u
861,15,n
862,27,d
863,9,
864,39,u
865,24,s
866,37,.
867,12,^
868,13,J
869,12,^
870,13,J
871,50,A
872,15,n
873,27,d
874,9,
875,14,I
876,9,
877,18,f
878,17,e
879,16,a
880,20,r
881,9,
882,21,t
883,24,h
884,16,a
885,21,t
886,9,
887,29,i
888,18,f
889,9,
890,21,t
891,20,r
892,19,o
893,39,u
894,30,b
895,35,l
896,17,e
897,27,d
898,40,,
899,9,
900,21,t
901,24,h
902,17,e
903,41,y
904,9,
905,25,m
906,29,i
907,26,g
908,24,h
909,21,t
910,9,
911,24,s
912,28,w
913,16,a
914,20,r
915,25,m
916,9,
917,18,f
918,20,r
919,19,o
920,25,m
921,9,
922,21,t
923,24,h
924,17,e
925,29,i
926,20,r
927,9,
928,24,h
929,29,i
930,27,d
931,17,e
932,24,s
933,9,
934,21,t
935,19,o
936,9,
937,20,r
938,39,u
939,15,n
940,9,
941,16,a
942,33,c
943,20,r
944,19,o
945,24,s
946,24,s
947,9,
948,19,o
949,39,u
950,20,r
951,9,
952,18,f
953,17,e
954,17,e
955,21,t
956,37,.
957,9,
958,12,^
959,13,J
960,12,^
961,13,J
962,43,T
963,24,h
964,17,e
965,9,
966,26,g
967,35,l
968,16,a
969,20,r
970,17,e
971,9,
972,19,o
973,18,f
974,9,
975,21,t
976,24,h
977,17,e
978,9,
979,24,h
980,41,y
981,23,p
982,17,e
983,20,r
984,26,g
985,29,i
986,16,a
987,15,n
988,21,t
989,9,
990,51,_
991,52,_
992,53,_
993,51,_
994,9,
995,44,V
996,19,o
997,35,l
998,16,a
999,15,n
1000,21,t
1001,29,i
1002,24,s
1003,9,
1004,26,g
1005,29,i
1006,32,v
1007,17,e
1008,24,s
1009,9,
1010,25,m
1011,17,e
1012,9,
1013,16,a
1014,9,
1015,24,h
1016,17,e
1017,16,a
1018,27,d
1019,16,a
1020,33,c
1021,24,h
1022,17,e
1023,9,
1024,17,e
1025,32,v
1026,17,e
1027,15,n
1028,9,
1029,21,t
1030,24,h
1031,20,r
1032,19,o
1033,39,u
1034,26,g
1035,24,h
1036,9,
1037,23,p
1038,20,r
1039,19,o
1040,54,_
1041,41,y
1042,37,.
1043,9,
1044,14,I
1045,9,
1046,28,w
1047,19,o
1048,15,n
1049,27,d
1050,17,e
1051,20,r
1052,9,
1053,29,i
1054,18,f
1055,9,
1056,21,t
1057,24,h
1058,17,e
1059,9,
1060,44,V
1061,17,e
1062,42,x
1063,9,
1064,17,e
1065,32,v
1066,19,o
1067,35,l
1068,32,v
1069,17,e
1070,27,d
1071,9,
1072,24,h
1073,17,e
1074,20,r
1075,17,e
1076,40,,
1077,9,
1078,29,i
1079,15,n
1080,9,
1081,21,t
1082,24,h
1083,17,e
1084,9,
1085,30,b
1086,20,r
1087,29,i
1088,15,n
1089,41,y
1090,9,
1091,24,s
1092,17,e
1093,16,a
1094,9,
1095,19,o
1096,18,f
1097,9,
1098,21,t
1099,24,h
1100,17,e
1101,9,
1102,18,f
1103,29,i
1104,20,r
1105,24,s
1106,21,t
1107,9,
1108,23,p
1109,35,l
1110,16,a
1111,15,n
1112,17,e
1113,21,t
1114,24,s
1115,37,.
1116,9,
1117,55,_
1118,39,u
1119,17,e
1120,9,
1121,21,t
1122,19,o
1123,9,
1124,21,t
1125,24,h
1126,17,e
1127,9,
1128,16,a
1129,30,b
1130,24,s
1131,17,e
1132,15,n
1133,33,c
1134,17,e
1135,9,
1136,19,o
1137,18,f
1138,9,
1139,24,h
1140,17,e
1141,16,a
1142,32,v
1143,41,y
1144,9,
1145,17,e
1146,35,l
1147,17,e
1148,25,m
1149,17,e
1150,15,n
1151,21,t
1152,24,s
1153,9,
1154,28,w
1155,19,o
1156,20,r
1157,21,t
1158,24,h
1159,9,
1160,24,s
1161,21,t
1162,17,e
1163,16,a
1164,35,l
1165,29,i
1166,15,n
1167,26,g
1168,9,
1169,16,a
1170,15,n
1171,27,d
1172,9,
1173,21,t
1174,24,h
1175,17,e
1176,9,
1177,16,a
1178,30,b
1179,39,u
1180,15,n
1181,27,d
1182,16,a
1183,15,n
1184,33,c
1185,17,e
1186,9,
1187,19,o
1188,18,f
1189,9,
1190,24,s
1191,29,i
1192,25,m
1193,23,p
1194,35,l
1195,17,e
1196,9,
1197,33,c
1198,19,o
1199,25,m
1200,23,p
1201,19,o
1202,39,u
1203,15,n
1204,27,d
1205,24,s
1206,9,
1207,18,f
1208,19,o
1209,20,r
1210,9,
1211,26,g
1212,20,r
1213,19,o
1214,28,w
1215,21,t
1216,24,h
1217,40,,
1218,9,
1219,21,t
1220,24,h
1221,17,e
1222,41,y
1223,9,
1224,15,n
1225,17,e
1226,32,v
1227,17,e
1228,20,r
1229,9,
1230,27,d
1231,17,e
1232,32,v
1233,17,e
1234,35,l
1235,19,o
1236,23,p
1237,17,e
1238,27,d
1239,9,
1240,23,p
1241,20,r
1242,17,e
1243,27,d
1244,16,a
1245,21,t
1246,29,i
1247,19,o
1248,15,n
1249,37,.
1250,9,
1251,56,_
1252,57,_
1253,24,h
1254,41,y
1255,9,
1256,30,b
1257,19,o
1258,21,t
1259,24,h
1260,17,e
1261,20,r
1262,58,_
1263,9,
1264,59,_
1265,35,l
1266,17,e
1267,15,n
1268,21,t
1269,41,y
1270,9,
1271,21,t
1272,19,o
1273,9,
1274,26,g
1275,19,o
1276,9,
1277,16,a
1278,20,r
1279,19,o
1280,39,u
1281,15,n
1282,27,d
1283,37,.
1284,60,_
1285,12,^
1286,13,J
1287,12,^
1288,13,J
1289,14,I
1290,15,n
1291,24,s
1292,21,t
1293,17,e
1294,16,a
1295,27,d
1296,40,,
1297,9,
1298,21,t
1299,24,h
1300,17,e
1301,9,
1302,32,v
1303,29,i
1304,19,o
1305,35,l
1306,17,e
1307,15,n
1308,21,t
1309,9,
1310,20,r
1311,16,a
1312,27,d
1313,29,i
1314,16,a
1315,21,t
1316,29,i
1317,19,o
1318,15,n
1319,9,
1320,19,o
1321,18,f
1322,9,
1323,21,t
1324,24,h
1325,17,e
1326,9,
1327,17,e
1328,16,a
1329,20,r
1330,35,l
1331,41,y
1332,9,
1333,39,u
1334,15,n
1335,29,i
1336,32,v
1337,17,e
1338,20,r
1339,24,s
1340,17,e
1341,9,
1342,24,s
1343,17,e
1344,35,l
1345,17,e
1346,33,c
1347,21,t
1348,17,e
1349,27,d
1350,9,
1351,18,f
1352,19,o
1353,20,r
1354,9,
1355,9,
1356,16,a
1357,15,n
1358,9,
1359,19,o
1360,21,t
1361,24,h
1362,17,e
1363,20,r
1364,28,w
1365,19,o
1366,20,r
1367,35,l
1368,27,d
1369,35,l
1370,41,y
1371,9,
1372,20,r
1373,17,e
1374,24,s
1375,29,i
1376,35,l
1377,29,i
1378,17,e
1379,15,n
1380,33,c
1381,17,e
1382,40,,
1383,9,
1384,16,a
1385,15,n
1386,27,d
1387,9,
1388,18,f
1389,19,o
1390,20,r
1391,9,
1392,21,t
1393,24,h
1394,17,e
1395,9,
1396,16,a
1397,30,b
1398,29,i
1399,35,l
1400,29,i
1401,21,t
1402,41,y
1403,9,
1404,21,t
1405,19,o
1406,9,
1407,21,t
1408,20,r
1409,16,a
1410,15,n
1411,24,s
1412,25,m
1413,39,u
1414,21,t
1415,17,e
1416,9,
1417,17,e
1418,15,n
1419,17,e
1420,20,r
1421,26,g
1422,17,e
1423,21,t
1424,29,i
1425,33,c
1426,9,
1427,27,d
1428,29,i
1429,24,s
1430,16,a
1431,24,s
1432,21,t
1433,17,e
1434,20,r
1435,9,
1436,9,
1437,29,i
1438,15,n
1439,21,t
1440,19,o
1441,9,
1442,16,a
1443,15,n
1444,9,
1445,19,o
1446,23,p
1447,23,p
1448,19,o
1449,20,r
1450,21,t
1451,39,u
1452,15,n
1453,29,i
1454,21,t
1455,41,y
1456,9,
1457,18,f
1458,19,o
1459,20,r
1460,9,
1461,26,g
1462,20,r
1463,19,o
1464,28,w
1465,21,t
1466,24,h
1467,37,.
1468,9,
1469,43,T
1470,24,h
1471,17,e
1472,9,
1473,28,w
1474,17,e
1475,16,a
1476,22,k
1477,9,
1478,28,w
1479,19,o
1480,39,u
1481,35,l
1482,27,d
1483,9,
1484,30,b
1485,17,e
1486,9,
1487,30,b
1488,39,u
1489,20,r
1490,15,n
1491,17,e
1492,27,d
1493,9,
1494,16,a
1495,28,w
1496,16,a
1497,41,y
1498,9,
1499,30,b
1500,41,y
1501,9,
1502,26,g
1503,16,a
1504,25,m
1505,25,m
1506,16,a
1507,61,_
1508,20,r
1509,16,a
1510,41,y
1511,9,
1512,30,b
1513,39,u
1514,20,r
1515,24,s
1516,21,t
1517,24,s
1518,9,
1519,37,.
1520,9,
1521,50,A
1522,15,n
1523,27,d
1524,9,
1525,21,t
1526,24,h
1527,17,e
1528,9,
1529,24,s
1530,21,t
1531,20,r
1532,19,o
1533,15,n
1534,26,g
1535,9,
1536,28,w
1537,19,o
1538,39,u
1539,35,l
1540,27,d
1541,9,
1542,35,l
1543,17,e
1544,16,a
1545,20,r
1546,15,n
1547,9,
1548,21,t
1549,19,o
1550,9,
1551,24,h
1552,16,a
1553,20,r
1554,15,n
1555,17,e
1556,24,s
1557,24,s
1558,9,
1559,21,t
1560,24,h
1561,16,a
1562,21,t
1563,9,
1564,18,f
1565,29,i
1566,20,r
1567,17,e
1568,61,_
1569,15,n
1570,19,o
1571,21,t
1572,9,
1573,21,t
1574,24,h
1575,17,e
1576,9,
1577,19,o
1578,42,x
1579,41,y
1580,26,g
1581,17,e
1582,15,n
1583,9,
1584,18,f
1585,29,i
1586,20,r
1587,17,e
1588,9,
1589,19,o
1590,18,f
1591,9,
1592,19,o
1593,39,u
1594,20,r
1595,9,
1596,19,o
1597,28,w
1598,15,n
1599,9,
1600,59,_
1601,16,a
1602,35,l
1603,17,e
1604,19,o
1605,35,l
1606,29,i
1607,21,t
1608,24,h
1609,29,i
1610,33,c
1611,40,,
1612,9,
1613,30,b
1614,39,u
1615,21,t
1616,9,
1617,21,t
1618,24,h
1619,17,e
1620,9,
1621,15,n
1622,39,u
1623,33,c
1624,35,l
1625,17,e
1626,16,a
1627,20,r
1628,9,
1629,18,f
1630,29,i
1631,20,r
1632,17,e
1633,9,
1634,19,o
1635,18,f
1636,9,
1637,21,t
1638,24,h
1639,17,e
1640,9,
1641,16,a
1642,21,t
1643,19,o
1644,25,m
1645,37,.
1646,12,^
1647,13,J
1648,12,^
1649,13,J
1650,43,T
1651,24,h
1652,17,e
1653,29,i
1654,20,r
1655,9,
1656,30,b
1657,16,a
1658,24,s
1659,29,i
1660,33,c
1661,9,
1662,33,c
1663,19,o
1664,19,o
1665,23,p
1666,17,e
1667,20,r
1668,16,a
1669,21,t
1670,29,i
1671,32,v
1672,17,e
1673,9,
1674,24,s
1675,29,i
1676,26,g
1677,15,n
1678,16,a
1679,35,l
1680,24,s
1681,61,_
1682,62,_
1683,18,f
1684,19,o
1685,19,o
1686,27,d
1687,9,
1688,24,h
1689,17,e
1690,20,r
1691,17,e
1692,40,,
1693,63,_
1694,9,
1695,62,_
1696,20,r
1697,17,e
1698,27,d
1699,39,u
1700,33,c
1701,17,e
1702,9,
1703,27,d
1704,17,e
1705,15,n
1706,24,s
1707,29,i
1708,21,t
1709,41,y
1710,40,,
1711,63,_
1712,9,
1713,62,_
1714,26,g
1715,17,e
1716,15,n
1717,17,e
1718,20,r
1719,16,a
1720,21,t
1721,17,e
1722,9,
1723,15,n
1724,17,e
1725,28,w
1726,9,
1727,33,c
1728,19,o
1729,35,l
1730,19,o
1731,15,n
1732,41,y
1733,63,_
1734,61,_
1735,25,m
1736,39,u
1737,24,s
1738,21,t
1739,9,
1740,24,h
1741,16,a
1742,32,v
1743,17,e
1744,9,
1745,18,f
1746,19,o
1747,20,r
1748,25,m
1749,17,e
1750,27,d
1751,9,
1752,21,t
1753,24,h
1754,17,e
1755,9,
1756,30,b
1757,16,a
1758,24,s
1759,29,i
1760,24,s
1761,9,
1762,19,o
1763,18,f
1764,9,
1765,24,s
1766,28,w
1767,16,a
1768,20,r
1769,25,m
1770,9,
1771,30,b
1772,17,e
1773,24,h
1774,16,a
1775,32,v
1776,29,i
1777,19,o
1778,20,r
1779,40,,
1780,9,
1781,16,a
1782,9,
1783,24,s
1784,29,i
1785,25,m
1786,23,p
1787,35,l
1788,17,e
1789,9,
1790,26,g
1791,16,a
1792,25,m
1793,17,e
1794,9,
1795,33,c
1796,16,a
1797,23,p
1798,16,a
1799,30,b
1800,35,l
1801,17,e
1802,9,
1803,19,o
1804,18,f
1805,9,
1806,24,s
1807,21,t
1808,19,o
1809,20,r
1810,29,i
1811,15,n
1812,26,g
1813,9,
1814,29,i
1815,15,n
1816,18,f
1817,19,o
1818,20,r
1819,25,m
1820,16,a
1821,21,t
1822,29,i
1823,19,o
1824,15,n
1825,9,
1826,29,i
1827,15,n
1828,9,
1829,24,s
1830,17,e
1831,35,l
1832,18,f
1833,61,_
1834,20,r
1835,17,e
1836,23,p
1837,17,e
1838,16,a
1839,21,t
1840,29,i
1841,15,n
1842,26,g
1843,9,
1844,23,p
1845,16,a
1846,21,t
1847,21,t
1848,17,e
1849,20,r
1850,15,n
1851,24,s
1852,37,.
1853,9,
1854,14,I
1855,21,t
1856,9,
1857,29,i
1858,24,s
1859,9,
1860,15,n
1861,19,o
1862,21,t
1863,9,
1864,24,s
1865,21,t
1866,20,r
1867,29,i
1868,33,c
1869,21,t
1870,35,l
1871,41,y
1872,9,
1873,33,c
1874,19,o
1875,20,r
1876,20,r
1877,17,e
1878,33,c
1879,21,t
1880,9,
1881,21,t
1882,19,o
1883,9,
1884,33,c
1885,16,a
1886,35,l
1887,35,l
1888,9,
1889,21,t
1890,24,h
1891,17,e
1892,9,
1893,44,V
1894,17,e
1895,42,x
1896,9,
1897,16,a
1898,9,
1899,26,g
1900,20,r
1901,19,o
1902,39,u
1903,23,p
1904,9,
1905,25,m
1906,29,i
1907,15,n
1908,27,d
1909,37,.
1910,9,
1911,64,_
1912,16,a
1913,21,t
1914,24,h
1915,17,e
1916,20,r
1917,9,
1918,21,t
1919,24,h
1920,17,e
1921,41,y
1922,9,
1923,16,a
1924,20,r
1925,17,e
1926,9,
1927,19,o
1928,15,n
1929,17,e
1930,9,
1931,25,m
1932,16,a
1933,24,s
1934,21,t
1935,17,e
1936,20,r
1937,9,
1938,23,p
1939,16,a
1940,21,t
1941,21,t
1942,17,e
1943,20,r
1944,15,n
1945,9,
1946,24,s
1947,23,p
1948,20,r
1949,17,e
1950,16,a
1951,27,d
1952,9,
1953,16,a
1954,33,c
1955,20,r
1956,19,o
1957,24,s
1958,24,s
1959,9,
1960,25,m
1961,16,a
1962,15,n
1963,41,y
1964,9,
1965,17,e
1966,35,l
1967,17,e
1968,25,m
1969,17,e
1970,15,n
1971,21,t
1972,24,s
1973,40,,
1974,9,
1975,18,f
1976,20,r
1977,16,a
1978,33,c
1979,21,t
1980,16,a
1981,35,l
1982,35,l
1983,41,y
1984,9,
1985,24,s
1986,17,e
1987,35,l
1988,18,f
1989,61,_
1990,24,s
1991,29,i
1992,25,m
1993,29,i
1994,35,l
1995,16,a
1996,20,r
1997,37,.
1998,9,
1999,12,^
2000,13,J
2001,12,^
2002,13,J
2003,44,V
2004,17,e
2005,20,r
2006,41,y
2007,9,
2008,17,e
2009,16,a
2010,20,r
2011,35,l
2012,41,y
2013,40,,
2014,9,
2015,21,t
2016,24,h
2017,17,e
2018,41,y
2019,9,
2020,25,m
2021,39,u
2022,24,s
2023,21,t
2024,9,
2025,24,h
2026,16,a
2027,32,v
2028,17,e
2029,9,
2030,27,d
2031,17,e
2032,32,v
2033,17,e
2034,35,l
2035,19,o
2036,23,p
2037,17,e
2038,27,d
2039,9,
2040,16,a
2041,20,r
2042,25,m
2043,19,o
2044,20,r
2045,37,.
2046,9,
2047,59,_
2048,17,e
2049,20,r
2050,24,h
2051,16,a
2052,23,p
2053,24,s
2054,9,
2055,16,a
2056,9,
2057,24,h
2058,41,y
2059,27,d
2060,20,r
2061,19,o
2062,26,g
2063,17,e
2064,35,l
2065,9,
2066,9,
2067,21,t
2068,19,o
2069,9,
2070,24,s
2071,19,o
2072,18,f
2073,21,t
2074,17,e
2075,15,n
2076,9,
2077,26,g
2078,16,a
2079,25,m
2080,25,m
2081,16,a
2082,9,
2083,20,r
2084,16,a
2085,41,y
2086,24,s
2087,9,
2088,19,o
2089,20,r
2090,9,
2091,23,p
2092,35,l
2093,16,a
2094,21,t
2095,17,e
2096,24,s
2097,9,
2098,19,o
2099,18,f
2100,9,
2101,24,s
2102,29,i
2103,35,l
2104,29,i
2105,33,c
2106,16,a
2107,9,
2108,21,t
2109,19,o
2110,9,
2111,21,t
2112,20,r
2113,16,a
2114,23,p
2115,9,
2116,28,w
2117,16,a
2118,21,t
2119,17,e
2120,20,r
2121,37,.
2122,9,
2123,43,T
2124,24,h
2125,17,e
2126,41,y
2127,9,
2128,28,w
2129,19,o
2130,39,u
2131,35,l
2132,27,d
2133,9,
2134,15,n
2135,17,e
2136,17,e
2137,27,d
2138,9,
2139,21,t
2140,24,h
2141,16,a
2142,21,t
2143,9,
2144,24,s
2145,24,h
2146,29,i
2147,17,e
2148,35,l
2149,27,d
2150,9,
2151,21,t
2152,19,o
2153,9,
2154,17,e
2155,15,n
2156,21,t
2157,17,e
2158,20,r
2159,9,
2160,21,t
2161,24,h
2162,17,e
2163,9,
2164,24,s
2165,24,h
2166,16,a
2167,35,l
2168,35,l
2169,19,o
2170,28,w
2171,24,s
2172,9,
2173,16,a
2174,15,n
2175,27,d
2176,9,
2177,33,c
2178,16,a
2179,23,p
2180,21,t
2181,39,u
2182,20,r
2183,17,e
2184,9,
2185,29,i
2186,19,o
2187,15,n
2188,29,i
2189,47,z
2190,29,i
2191,15,n
2192,26,g
2193,9,
2194,20,r
2195,16,a
2196,27,d
2197,29,i
2198,16,a
2199,21,t
2200,29,i
2201,19,o
2202,15,n
2203,9,
2204,9,
2205,16,a
2206,24,s
2207,9,
2208,18,f
2209,39,u
2210,17,e
